representation,sample_index,candidate_id,slot_id,true_concept,predicted_cluster,matched_predicted_concept,facet,length_bin,generation_round,effective_token_length,description
eot,15,slot_02__horse__r01__c002,slot_02,horse,5,horse,coat_color_texture,short,round_2,17,Smooth black hair with a white facial blaze defines a bridled stable companion.
eot,16,slot_03__cat__r05__c322,slot_03,cat,7,cat,coat_color_texture,medium,round_3,21,"Within a misty hillside, purring room-explorer demonstrates a smooth black coat reflecting window light."
eot,17,slot_03__dog__r02__c082,slot_03,dog,7,cat,coat_color_texture,medium,round_3,23,"Within a patch of dense brush, wagging household-companion demonstrates a shaggy gray coat around the shoulders."
eot,18,slot_03__fox__r02__c082,slot_03,fox,2,bear,coat_color_texture,medium,round_3,22,Red-coated woodland-hunter displays warm russet fur beneath a pale throat beside a rocky meadow.
eot,19,slot_03__bear__r01__c002,slot_03,bear,2,bear,coat_color_texture,medium,round_3,26,Thick cinnamon-colored hair across the torso distinguishes long-clawed wilderness-resident near a shaded woodland edge.
eot,20,slot_03__wolf__r04__c242,slot_03,wolf,4,wolf,coat_color_texture,medium,round_3,23,Broad-pawed northern pack tracker displays a layered gray coat with pale guard hairs beside scattered autumn leaves.
eot,21,slot_03__rabbit__r02__c082,slot_03,rabbit,3,rabbit,coat_color_texture,medium,round_3,26,"Beside a sunlit garden path, long-eared meadow grazer reveals velvety gray fur around a bright white tail."
eot,22,slot_03__deer__r01__c003,slot_03,deer,0,deer,coat_color_texture,medium,round_3,22,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.
eot,23,slot_03__horse__r01__c004,slot_03,horse,5,horse,coat_color_texture,medium,round_3,24,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.
eot,24,slot_04__cat__r02__c082,slot_04,cat,7,cat,coat_color_texture,long,round_4,29,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level."
eot,25,slot_04__dog__r01__c002,slot_04,dog,7,cat,coat_color_texture,long,round_4,28,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear."
eot,26,slot_04__fox__r01__c002,slot_04,fox,6,fox,coat_color_texture,long,round_4,29,"Narrow-muzzled dusk-prowler becomes recognizable through warm russet fur beneath a pale throat, while the setting supports the behavior."
eot,27,slot_04__bear__r01__c001,slot_04,bear,2,bear,coat_color_texture,long,round_4,30,"Round-eared timberland-giant carries a heavy black coat covering broad shoulders across a narrow riverside path; meanwhile, the viewpoint remains level."
eot,28,slot_04__wolf__r01__c001,slot_04,wolf,0,deer,coat_color_texture,long,round_4,28,"Against an open grassy clearing, dense silver-brown fur suited to winter defines long-legged forest tracker; ground contact stays clear."
eot,29,slot_04__rabbit__r04__c245,slot_04,rabbit,3,rabbit,coat_color_texture,long,round_4,29,"Beside a shaded woodland edge, small hopping burrow forager reveals smooth tan hair above a pale belly; the setting supports the behavior."
eot,30,slot_04__deer__r01__c001,slot_04,deer,0,deer,coat_color_texture,long,round_4,31,"Within a misty hillside, slender-legged forest grazer demonstrates coarse gray winter hair above a pale rump, where its full body stays visible."
eot,31,slot_04__horse__r03__c161,slot_04,horse,5,horse,coat_color_texture,long,round_4,31,"Warm bay coloring above dark lower legs distinguishes single-hoofed riding companion near a patch of dense brush, where soft light preserves surface detail."
eot,32,slot_05__cat__r01__c001,slot_05,cat,3,rabbit,coat_color_texture,long,round_5,31,"Short gray hair patterned by faint bands distinguishes retractable-clawed climber near a patch of dense brush, where the setting supports the behavior."
eot,33,slot_05__dog__r01__c002,slot_05,dog,6,fox,coat_color_texture,long,round_5,31,"White spotted hair across a sturdy back distinguishes broad-pawed gate-watcher near a pale winter field, where the background preserves its outline."
eot,34,slot_05__fox__r02__c083,slot_05,fox,3,rabbit,coat_color_texture,long,round_5,29,"A clear view shows bushy-tailed den-visitor with dense copper hair blending into autumn leaves, as the moment appears unstaged."
eot,35,slot_05__bear__r01__c001,slot_05,bear,2,bear,coat_color_texture,long,round_5,30,"A clear view shows thick-furred cave-sleeper with thick cinnamon-colored hair across the torso, as surrounding plants provide scale."
eot,36,slot_05__wolf__r02__c082,slot_05,wolf,4,wolf,coat_color_texture,long,round_5,32,"Deep-chested roaming predator carries a layered gray coat with pale guard hairs across a rocky meadow; meanwhile, the head and torso remain visible."
eot,37,slot_05__rabbit__r04__c243,slot_05,rabbit,3,rabbit,coat_color_texture,long,round_5,28,"Long-eared grassland nibbler becomes recognizable through a warm chestnut coat blending into meadow soil, while ground contact stays clear."
eot,38,slot_05__deer__r04__c244,slot_05,deer,0,deer,coat_color_texture,long,round_5,30,"Antlered split-hoofed woodland browser becomes recognizable through coarse gray winter hair above a pale rump, while surrounding plants provide scale."
eot,39,slot_05__horse__r01__c002,slot_05,horse,5,horse,coat_color_texture,long,round_5,32,"Tall long-faced grazer carries a pale golden coat beside a flowing cream mane across a sunlit garden path; meanwhile, the viewpoint remains level."
eot,40,slot_06__cat__r01__c002,slot_06,cat,7,cat,head_face_ears,short,round_1,17,A striped household mouser reveals pointed ears above bright slit-shaped eyes.
eot,41,slot_06__dog__r01__c002,slot_06,dog,7,cat,head_face_ears,short,round_1,16,A wet dark nose beneath gently folded ears marks a playful backyard digger.
eot,42,slot_06__fox__r15__c1123,slot_06,fox,7,cat,head_face_ears,short,round_1,18,A sharp-eared orange hunter shows white cheeks and a long narrow snout.
eot,43,slot_06__bear__r04__c242,slot_06,bear,7,cat,head_face_ears,short,round_1,19,A round-eared forest giant has a wide pale muzzle beneath round listening ears.
eot,44,slot_06__wolf__r01__c002,slot_06,wolf,7,cat,head_face_ears,short,round_1,18,A social mountain predator has upright triangular ears above an elongated muzzle.
eot,45,slot_06__rabbit__r01__c003,slot_06,rabbit,3,rabbit,head_face_ears,short,round_1,18,A long-eared ground forager has broad listening ears framing a compact face.
eot,46,slot_06__deer__r01__c005,slot_06,deer,0,deer,head_face_ears,short,round_1,19,Branching antlers rising over alert dark eyes defines a white-tailed meadow grazer.
eot,47,slot_06__horse__r01__c002,slot_06,horse,7,cat,head_face_ears,short,round_1,18,A long face beneath mobile upright ears identifies a swift-maned field traveler.
eot,48,slot_07__cat__r01__c001,slot_07,cat,7,cat,head_face_ears,short,round_2,17,A whiskered lap companion shows fine cheek whiskers below independently turning ears.
eot,49,slot_07__dog__r01__c001,slot_07,dog,1,dog,head_face_ears,short,round_2,18,A long scenting muzzle beneath lifted ears identifies a leash-wearing companion.
eot,50,slot_07__fox__r01__c001,slot_07,fox,7,cat,head_face_ears,short,round_2,18,A red-coated dusk hunter reveals fine whiskers surrounding a compact black nose.
eot,51,slot_07__bear__r05__c325,slot_07,bear,2,bear,head_face_ears,short,round_2,19,A sensitive dark nose beyond a heavy face marks a thick-furred woodland giant.
eot,52,slot_07__wolf__r02__c082,slot_07,wolf,4,wolf,head_face_ears,short,round_2,18,A forest pack sentinel has a dark nose beyond a pale tapered muzzle.
eot,53,slot_07__rabbit__r05__c324,slot_07,rabbit,7,cat,head_face_ears,short,round_2,16,A garden nibbler has soft cheeks below tall independently turning ears.
eot,54,slot_07__deer__r01__c004,slot_07,deer,0,deer,head_face_ears,short,round_2,19,Large rotating ears above a long narrow face marks a large-eared woodland grazer.
eot,55,slot_07__horse__r01__c004,slot_07,horse,1,dog,head_face_ears,short,round_2,17,A saddle-trained trail companion carries a long face beneath mobile upright ears.
eot,56,slot_08__cat__r01__c001,slot_08,cat,7,cat,head_face_ears,medium,round_3,22,"Against low evening light, pointed ears above bright slit-shaped eyes defines purring room-explorer."
eot,57,slot_08__dog__r01__c001,slot_08,dog,1,dog,head_face_ears,medium,round_3,25,A wet dark nose beneath gently folded ears distinguishes leash-following walking-partner near a calm farmyard.
eot,58,slot_08__fox__r11__c802,slot_08,fox,7,cat,head_face_ears,medium,round_3,26,"A red woodland hunter reveals pointed ears, white cheeks, black whiskers, and a narrow muzzle at close range."
eot,59,slot_08__bear__r04__c244,slot_08,bear,7,cat,head_face_ears,medium,round_3,25,A massive head narrowing toward a prominent nose distinguishes long-clawed wilderness-resident near a misty hillside.
eot,60,slot_08__wolf__r04__c245,slot_08,wolf,4,wolf,head_face_ears,medium,round_3,23,Amber eyes set in a broad gray face distinguishes large gray howling pack hunter near an open grassy clearing.
eot,61,slot_08__rabbit__r02__c083,slot_08,rabbit,3,rabbit,head_face_ears,medium,round_3,25,"Beside a sunlit garden path, compact meadow forager reveals very long upright ears above round side-set eyes."
eot,62,slot_08__deer__r01__c002,slot_08,deer,4,wolf,head_face_ears,medium,round_3,26,Spotted forest youngster becomes recognizable through a black nose at the end of a tapered muzzle near a quiet fence line.
eot,63,slot_08__horse__r01__c003,slot_08,horse,5,horse,head_face_ears,medium,round_3,26,Tall long-faced grazer becomes recognizable through a forelock falling between attentive eyes near a calm farmyard.
eot,64,slot_09__cat__r01__c002,slot_09,cat,6,fox,head_face_ears,long,round_4,29,"A clear view shows striped hearthside-prowler with reflective eyes set in a compact whiskered face, as ground contact stays clear."
eot,65,slot_09__dog__r01__c004,slot_09,dog,1,dog,head_face_ears,long,round_4,30,"Tongue-out family-companion displays round attentive eyes above a broad nose beside a sunlit garden path, while the posture remains natural."
eot,66,slot_09__fox__r01__c002,slot_09,fox,6,fox,head_face_ears,long,round_4,30,"Beside a broad dirt trail, bushy-tailed den-visitor reveals white cheek markings beneath alert pointed ears; its full body stays visible."
eot,67,slot_09__bear__r08__c569,slot_09,bear,6,fox,head_face_ears,long,round_4,33,"Beneath soft overcast light, round-eared timberland-giant becomes recognizable through a massive head narrowing toward a prominent nose, while ground contact stays clear."
eot,68,slot_09__wolf__r02__c081,slot_09,wolf,4,wolf,head_face_ears,long,round_4,30,"A clear view shows sharp-eared snow traveler with a dark nose beyond a pale tapered muzzle, as the setting supports the behavior."
eot,69,slot_09__rabbit__r02__c085,slot_09,rabbit,3,rabbit,head_face_ears,long,round_4,33,"Very long upright ears above round side-set eyes distinguishes soft-coated burrow dweller near low evening light, where its full body stays visible."
eot,70,slot_09__deer__r01__c001,slot_09,deer,0,deer,head_face_ears,long,round_4,30,"Split-hoofed trail visitor displays branching antlers rising over alert dark eyes beside a shaded woodland edge, while soft light preserves surface detail."
eot,71,slot_09__horse__r01__c001,slot_09,horse,1,dog,head_face_ears,long,round_4,28,"A clear view shows saddle-trained trail companion with large dark eyes beside a broad soft muzzle, as surrounding plants provide scale."
eot,72,slot_10__cat__r01__c002,slot_10,cat,6,fox,head_face_ears,long,round_5,32,"Fine cheek whiskers below independently turning ears distinguishes whiskered house-prowler near a patch of dense brush, where the background preserves its outline."
eot,73,slot_10__dog__r01__c002,slot_10,dog,1,dog,head_face_ears,long,round_5,30,"Within a rocky meadow, wagging household-companion demonstrates a long scenting muzzle beneath lifted ears, where the pose shows balanced proportions."
eot,74,slot_10__fox__r01__c002,slot_10,fox,0,deer,head_face_ears,long,round_5,29,"Red-coated woodland-hunter displays fine whiskers surrounding a compact black nose beside a shaded woodland edge, while the posture remains natural."
eot,75,slot_10__bear__r09__c649,slot_10,bear,2,bear,head_face_ears,long,round_5,33,"While facing the open trail, powerful berry-gatherer becomes recognizable through a sensitive dark nose beyond a heavy face, while the background preserves its outline."
eot,76,slot_10__wolf__r04__c241,slot_10,wolf,4,wolf,head_face_ears,long,round_5,33,"Broad-pawed northern pack tracker carries upright triangular ears above an elongated muzzle across soft morning light; meanwhile, the pose shows balanced proportions."
eot,77,slot_10__rabbit__r02__c081,slot_10,rabbit,3,rabbit,head_face_ears,long,round_5,30,"Within a quiet fence line, long-eared meadow grazer demonstrates large dark eyes and a split upper lip, where the posture remains natural."
eot,78,slot_10__deer__r01__c002,slot_10,deer,0,deer,head_face_ears,long,round_5,33,"Antlered woodland browser carries a pale throat below a fine-boned woodland face across a calm farmyard; meanwhile, the viewpoint remains level."
eot,79,slot_10__horse__r01__c002,slot_10,horse,5,horse,head_face_ears,long,round_5,28,"Against soft morning light, a forelock falling between attentive eyes defines long-maned pasture runner; ground contact stays clear."
eot,80,slot_11__cat__r01__c007,slot_11,cat,7,cat,limbs_paws_tail,short,round_1,16,A striped household mouser has quiet padded paws beneath flexible forelegs.
eot,81,slot_11__dog__r01__c002,slot_11,dog,1,dog,limbs_paws_tail,short,round_1,16,A panting ball retriever carries broad padded paws beneath sturdy running legs.
eot,82,slot_11__fox__r01__c001,slot_11,fox,6,fox,limbs_paws_tail,short,round_1,19,A narrow-muzzled night prowler has small black feet beneath narrow lower legs.
eot,83,slot_11__bear__r01__c004,slot_11,bear,2,bear,limbs_paws_tail,short,round_1,16,A powerful berry gatherer carries thick muscular legs supporting deliberate steps.
eot,84,slot_11__wolf__r04__c242,slot_11,wolf,4,wolf,limbs_paws_tail,short,round_1,18,A bushy-tailed pack tracker shows dark padded feet supporting a steady trot.
eot,85,slot_11__rabbit__r01__c002,slot_11,rabbit,7,cat,limbs_paws_tail,short,round_1,19,A hind-legged field nibbler shows oversized hind feet behind small front paws.
eot,86,slot_11__deer__r01__c001,slot_11,deer,0,deer,limbs_paws_tail,short,round_1,19,A split-hoofed forest visitor reveals small cloven feet beneath lean brown limbs.
eot,87,slot_11__horse__r01__c002,slot_11,horse,5,horse,limbs_paws_tail,short,round_1,19,A saddle-trained trail companion reveals long lower legs ending in single hard hooves.
eot,88,slot_12__cat__r01__c005,slot_12,cat,7,cat,limbs_paws_tail,short,round_2,19,A long balancing tail behind springing hind legs defines an upright-tailed lap companion.
eot,89,slot_12__dog__r02__c082,slot_12,dog,1,dog,limbs_paws_tail,short,round_2,18,A broad-pawed walking partner carries straight forelegs supporting a ready stance.
eot,90,slot_12__fox__r02__c081,slot_12,fox,7,cat,limbs_paws_tail,short,round_2,19,A bushy-tailed den visitor has dark lower legs ending in light quick paws.
eot,91,slot_12__bear__r02__c082,slot_12,bear,2,bear,limbs_paws_tail,short,round_2,18,A bulky streamside fisher has heavy hind limbs behind a very short tail.
eot,92,slot_12__wolf__r04__c243,slot_12,wolf,4,wolf,limbs_paws_tail,short,round_2,18,A wild gray pack hunter carries a low bushy tail behind powerful hindquarters.
eot,93,slot_12__rabbit__r04__c243,slot_12,rabbit,7,cat,limbs_paws_tail,short,round_2,18,Powerful folded rear legs beneath a round body defines a long-eared grazer.
eot,94,slot_12__deer__r02__c081,slot_12,deer,0,deer,limbs_paws_tail,short,round_2,19,A branch-antlered visitor reveals slender legs ending in dark split hooves.
eot,95,slot_12__horse__r01__c002,slot_12,horse,5,horse,limbs_paws_tail,short,round_2,18,A flowing tail behind powerful hindquarters is visible on a bridled stable companion.
eot,96,slot_13__cat__r02__c082,slot_13,cat,6,fox,limbs_paws_tail,medium,round_3,23,Whiskered house-prowler displays small rounded feet placed in a narrow walking line beside low evening light.
eot,97,slot_13__dog__r01__c002,slot_13,dog,1,dog,limbs_paws_tail,medium,round_3,24,Straight forelegs supporting a ready stance distinguishes tongue-out family-companion near a calm farmyard.
eot,98,slot_13__fox__r01__c002,slot_13,fox,3,rabbit,limbs_paws_tail,medium,round_3,25,"Within soft morning light, amber-eyed meadow-prowler demonstrates slender springing limbs suited to sudden pounces."
eot,99,slot_13__bear__r01__c004,slot_13,bear,2,bear,limbs_paws_tail,medium,round_3,25,Long curved claws extending beyond dark toe pads distinguishes round-eared timberland-giant near a shaded woodland edge.
eot,100,slot_13__wolf__r03__c161,slot_13,wolf,4,wolf,limbs_paws_tail,medium,round_3,21,Gray pack hunter displays large snow-spreading feet and straight forelegs beside a narrow riverside path.
eot,101,slot_13__rabbit__r05__c321,slot_13,rabbit,3,rabbit,limbs_paws_tail,medium,round_3,25,"Within an open grassy clearing, twitch-nosed clover nibbler demonstrates long hind limbs prepared for sudden bounds."
eot,102,slot_13__deer__r01__c002,slot_13,deer,0,deer,limbs_paws_tail,medium,round_3,25,"Beside a broad dirt trail, branch-antlered woodland traveler reveals long delicate forelegs built for quiet stepping."
eot,103,slot_13__horse__r01__c002,slot_13,horse,5,horse,limbs_paws_tail,medium,round_3,25,Swift-maned open-field runner carries muscular legs with dark hair above each hoof across a narrow riverside path.
eot,104,slot_14__cat__r01__c001,slot_14,cat,6,fox,limbs_paws_tail,long,round_4,29,"Beside a misty hillside, pointed-eared lap-companion reveals curved retractable claws hidden above soft toe pads; nearby tracks indicate scale."
eot,105,slot_14__dog__r01__c001,slot_14,dog,1,dog,limbs_paws_tail,long,round_4,32,"Collar-wearing yard-guardian carries a wagging tail extending from strong hindquarters across a patch of dense brush; meanwhile, the viewpoint remains level."
eot,106,slot_14__fox__r01__c002,slot_14,fox,6,fox,limbs_paws_tail,long,round_4,32,"Narrow-muzzled dusk-prowler carries small black feet beneath narrow lower legs across a pale winter field; meanwhile, soft light preserves surface detail."
eot,107,slot_14__bear__r04__c241,slot_14,bear,2,bear,limbs_paws_tail,long,round_4,30,"Within a shaded woodland edge, thick-furred cave-sleeper demonstrates thick muscular legs supporting deliberate steps, where the setting supports the behavior."
eot,108,slot_14__wolf__r04__c245,slot_14,wolf,4,wolf,limbs_paws_tail,long,round_4,30,"Thick-coated howling sentinel carries large snow-spreading feet and straight forelegs across soft morning light; meanwhile, its full body stays visible."
eot,109,slot_14__rabbit__r01__c001,slot_14,rabbit,3,rabbit,limbs_paws_tail,long,round_4,32,"Soft-coated burrow dweller displays powerful folded rear legs beneath a round body beside a sunlit garden path, while soft light preserves surface detail."
eot,110,slot_14__deer__r01__c001,slot_14,deer,0,deer,limbs_paws_tail,long,round_4,29,"A clear view shows slender-legged forest grazer with a raised white tail above springing hind legs, as surrounding plants provide scale."
eot,111,slot_14__horse__r01__c003,slot_14,horse,5,horse,limbs_paws_tail,long,round_4,31,"Single-hoofed riding companion displays long lower legs ending in single hard hooves beside a patch of dense brush, while the viewpoint remains level."
eot,112,slot_15__cat__r03__c162,slot_15,cat,6,fox,limbs_paws_tail,long,round_5,30,"Against scattered autumn leaves, curved retractable claws hidden above soft toe pads defines striped hearthside-prowler; the pose shows balanced proportions."
eot,113,slot_15__dog__r01__c003,slot_15,dog,1,dog,limbs_paws_tail,long,round_5,30,"Within a rocky meadow, floppy-eared home-guardian demonstrates a wagging tail extending from strong hindquarters, where nearby tracks indicate scale."
eot,114,slot_15__fox__r01__c001,slot_15,fox,0,deer,limbs_paws_tail,long,round_5,28,"Sharp-eared field-stalker becomes recognizable through slender springing limbs suited to sudden pounces, while the background preserves its outline."
eot,115,slot_15__bear__r02__c081,slot_15,bear,2,bear,limbs_paws_tail,long,round_5,30,"Massive front feet planted across rough ground distinguishes powerful berry-gatherer near a shallow stream bank, where the pose shows balanced proportions."
eot,116,slot_15__wolf__r04__c246,slot_15,wolf,4,wolf,limbs_paws_tail,long,round_5,30,"Broad-pawed northern pack tracker displays broad paws beneath long endurance-built legs beside a broad dirt trail, while nearby tracks indicate scale."
eot,117,slot_15__rabbit__r04__c243,slot_15,rabbit,6,fox,limbs_paws_tail,long,round_5,31,"Long-eared grassland nibbler carries long hind limbs prepared for sudden bounds across low evening light; meanwhile, its full body stays visible."
eot,118,slot_15__deer__r01__c003,slot_15,deer,5,horse,limbs_paws_tail,long,round_5,33,"Split-hoofed trail visitor carries a raised white tail above springing hind legs across a calm farmyard; meanwhile, soft light preserves surface detail."
eot,119,slot_15__horse__r01__c002,slot_15,horse,5,horse,limbs_paws_tail,long,round_5,32,"A sweeping tail balancing four narrow hooves distinguishes tall long-faced grazer near a weathered wooden gate, where the setting supports the behavior."
eot,120,slot_16__cat__r01__c002,slot_16,cat,7,cat,body_size_shape,short,round_1,18,A striped household mouser carries a compact low torso with a flexible spine.
eot,121,slot_16__dog__r01__c003,slot_16,dog,1,dog,body_size_shape,short,round_1,18,A tail-wagging family companion carries strong shoulders above an athletic household silhouette.
eot,122,slot_16__fox__r04__c246,slot_16,fox,3,rabbit,body_size_shape,short,round_1,19,A light elongated frame beneath a full tail marks a russet snowline hunter.
eot,123,slot_16__bear__r01__c003,slot_16,bear,2,bear,body_size_shape,short,round_1,19,A broad-pawed wilderness forager has a towering woodland silhouette built for strength.
eot,124,slot_16__wolf__r05__c321,slot_16,wolf,4,wolf,body_size_shape,short,round_1,16,Powerful shoulders narrowing toward the flanks defines a howling snow hunter.
eot,125,slot_16__rabbit__r02__c082,slot_16,rabbit,3,rabbit,body_size_shape,short,round_1,16,A burrow resident carries a lightweight frame with prominent folded haunches.
eot,126,slot_16__deer__r01__c004,slot_16,deer,0,deer,body_size_shape,short,round_1,19,An antlered woodland browser shows an athletic herd grazer with a deep chest.
eot,127,slot_16__horse__r01__c001,slot_16,horse,5,horse,body_size_shape,short,round_1,19,A muscular farmyard runner carries a powerful hindquarter line beneath the saddle area.
eot,128,slot_17__cat__r01__c002,slot_17,cat,7,cat,body_size_shape,short,round_2,17,A lightweight household frame and narrow shoulders identifies a purring house prowler.
eot,129,slot_17__dog__r01__c004,slot_17,dog,1,dog,body_size_shape,short,round_2,17,A panting ball retriever shows a sturdy medium frame with a broad chest.
eot,130,slot_17__fox__r15__c1121,slot_17,fox,7,cat,body_size_shape,short,round_2,18,A slender red hunter carries a huge bushy tail with a bright white tip.
eot,131,slot_17__bear__r02__c081,slot_17,bear,2,bear,body_size_shape,short,round_2,18,A round-eared forest giant shows a massive torso rising over powerful shoulders.
eot,132,slot_17__wolf__r09__c643,slot_17,wolf,4,wolf,body_size_shape,short,round_2,19,A sturdy wild gray pack hunter shows a tall athletic silhouette heavier than a yard companion.
eot,133,slot_17__rabbit__r07__c482,slot_17,rabbit,3,rabbit,body_size_shape,short,round_2,18,A garden nibbler shows a small pear-shaped silhouette and short neck.
eot,134,slot_17__deer__r04__c241,slot_17,deer,5,horse,body_size_shape,short,round_2,19,A lean woodland frame with a short tail identifies a split-hoofed grazer.
eot,135,slot_17__horse__r05__c326,slot_17,horse,5,horse,body_size_shape,short,round_2,19,A long-faced grazer shows a powerful hindquarter line beneath the saddle area.
eot,136,slot_18__cat__r03__c163,slot_18,cat,6,fox,body_size_shape,medium,round_3,22,"Beside low evening light, striped hearthside-prowler reveals a lightweight household frame and narrow shoulders."
eot,137,slot_18__dog__r01__c001,slot_18,dog,1,dog,body_size_shape,medium,round_3,23,Leash-following walking-partner displays a sturdy medium frame with a broad chest beside a narrow riverside path.
eot,138,slot_18__fox__r04__c243,slot_18,fox,3,rabbit,body_size_shape,medium,round_3,25,Orange-chested hedgerow-stalker displays a small woodland silhouette built for quick turns beside soft morning light.
eot,139,slot_18__bear__r02__c083,slot_18,bear,2,bear,body_size_shape,medium,round_3,22,"Beside a quiet fence line, towering honey-seeker reveals a massive torso rising over powerful shoulders."
eot,140,slot_18__wolf__r04__c243,slot_18,wolf,4,wolf,body_size_shape,medium,round_3,24,Thick-coated howling sentinel becomes recognizable through powerful shoulders narrowing toward the flanks near a shallow stream bank.
eot,141,slot_18__rabbit__r01__c001,slot_18,rabbit,3,rabbit,body_size_shape,medium,round_3,24,White-tailed garden visitor carries a compact rounded body held close to the ground across a patch of dense brush.
eot,142,slot_18__deer__r01__c001,slot_18,deer,0,deer,body_size_shape,medium,round_3,23,"Against a rocky meadow, a tall narrow torso on unusually slender legs defines large-eared woodland browser."
eot,143,slot_18__horse__r01__c002,slot_18,horse,5,horse,body_size_shape,medium,round_3,22,"Against a misty hillside, a high-shouldered silhouette above slender lower legs defines powerful paddock runner."
eot,144,slot_19__cat__r01__c002,slot_19,cat,6,fox,body_size_shape,long,round_4,30,"Beside a misty hillside, striped hearthside-prowler reveals a rounded chest tapering toward agile hindquarters; its full body stays visible."
eot,145,slot_19__dog__r01__c001,slot_19,dog,1,dog,body_size_shape,long,round_4,29,"Against scattered autumn leaves, a balanced torso built for running beside people defines floppy-eared home-guardian; ground contact stays clear."
eot,146,slot_19__fox__r02__c081,slot_19,fox,3,rabbit,body_size_shape,long,round_4,30,"A clear view shows bushy-tailed den-visitor with a small woodland silhouette built for quick turns, as the setting supports the behavior."
eot,147,slot_19__bear__r03__c162,slot_19,bear,2,bear,body_size_shape,long,round_4,32,"Long-clawed wilderness-resident carries a massive torso rising over powerful shoulders across a shaded woodland edge; meanwhile, the background preserves its outline."
eot,148,slot_19__wolf__r04__c243,slot_19,wolf,4,wolf,body_size_shape,long,round_4,30,"Within a patch of dense brush, wild gray pack predator demonstrates a rangy body built for sustained travel, where the moment appears unstaged."
eot,149,slot_19__rabbit__r01__c003,slot_19,rabbit,3,rabbit,body_size_shape,long,round_4,29,"Within a rocky meadow, short-tailed garden browser demonstrates a compact rounded body held close to the ground, where nearby tracks indicate scale."
eot,150,slot_19__deer__r01__c002,slot_19,deer,0,deer,body_size_shape,long,round_4,31,"A clear view shows alert brown forest browser with a long-necked body balanced above fine limbs, as the head and torso remain visible."
eot,151,slot_19__horse__r01__c003,slot_19,horse,5,horse,body_size_shape,long,round_4,31,"A clear view shows upright-eared pasture grazer with a tall deep-chested body with a long neck, as ground contact stays clear."
eot,152,slot_20__cat__r01__c002,slot_20,cat,6,fox,body_size_shape,long,round_5,33,"Whiskered house-prowler displays a neatly proportioned body suited to tight indoor spaces beside a calm farmyard, while the posture remains natural."
eot,153,slot_20__dog__r01__c002,slot_20,dog,1,dog,body_size_shape,long,round_5,33,"A clear view shows wagging household-companion with a solid companion-sized body carried on four even legs, as the head and torso remain visible."
